,qid,docno,label
8606,1108651,8175411,2
8607,1108651,8175412,3
8608,1108651,8175414,3
8609,1108651,8175415,0
8610,1108651,8250174,1
8611,1108651,8258080,0
8612,1108651,8258082,0
8613,1108651,8258084,0
8614,1108651,8258085,3
8615,1108651,8258147,0
8616,1108651,8289552,3
8617,1108651,8289553,0
8618,1108651,8289554,2
8619,1108651,8289556,2
8620,1108651,8289557,3
8621,1108651,8289558,3
8622,1108651,8289559,3
8623,1108651,8289561,3
8624,1108651,8291228,0
8625,1108651,8338681,0
8626,1108651,8410352,2
8627,1108651,8410357,2
8628,1108651,8444073,1
8629,1108651,8489684,0
8630,1108651,8489685,0
8631,1108651,8525034,0
8632,1108651,8591633,3
8633,1108651,8612360,0
8634,1108651,8625307,0
8635,1108651,8625309,0
8636,1108651,865539,2
8637,1108651,8675709,0
8638,1108651,8811246,0
8639,1108651,93018,1
8640,1108651,933276,0
8641,1109707,1011113,2
8642,1109707,1032640,0
8643,1109707,1055334,0
8644,1109707,1058287,0
8645,1109707,1058288,0
8646,1109707,1058293,0
8647,1109707,1058295,0
8648,1109707,1062369,0
8649,1109707,1062371,0
8650,1109707,1062372,2
8651,1109707,1062374,0
8652,1109707,1062375,0
8653,1109707,107561,0
8654,1109707,107562,0
8655,1109707,107564,0
8656,1109707,1117884,0
8657,1109707,1143386,3
8658,1109707,1143388,0
8659,1109707,1143389,2
8660,1109707,1149379,0
8661,1109707,1176874,1
8662,1109707,1190624,2
8663,1109707,1192167,0
8664,1109707,1192172,0
8665,1109707,1207305,2
8666,1109707,1230608,0
8667,1109707,1235929,2
8668,1109707,1235935,0
8669,1109707,1255271,1
8670,1109707,1255274,2
8671,1109707,1255275,0
8672,1109707,1267907,0
8673,1109707,1459205,0
8674,1109707,1467634,0
8675,1109707,1467636,0
8676,1109707,1476511,0
8677,1109707,1491492,0
8678,1109707,1537820,2
8679,1109707,1542649,1
8680,1109707,1608567,2
8681,1109707,1608569,0
8682,1109707,1639996,1
8683,1109707,1667036,0
8684,1109707,1671344,2
8685,1109707,1671348,2
8686,1109707,1671349,1
8687,1109707,1671350,2
8688,1109707,1705998,0
8689,1109707,1712222,0
8690,1109707,1719371,2
8691,1109707,1719374,2
8692,1109707,1719375,2
8693,1109707,1734334,0
8694,1109707,1736725,2
8695,1109707,1823563,1
8696,1109707,1823567,0
8697,1109707,1881310,0
8698,1109707,1911564,3
8699,1109707,1950475,0
8700,1109707,1969321,1
8701,1109707,1972331,0
8702,1109707,2031419,2
8703,1109707,2031422,2
8704,1109707,2031426,0
8705,1109707,2046734,0
8706,1109707,2067342,0
8707,1109707,2175167,0
8708,1109707,2241069,0
8709,1109707,2241073,0
8710,1109707,2245437,2
8711,1109707,2247586,0
8712,1109707,2270085,0
8713,1109707,2273663,2
8714,1109707,2320865,0
8715,1109707,2393987,0
8716,1109707,245789,0
8717,1109707,2470668,0
8718,1109707,2510185,2
8719,1109707,2510190,0
8720,1109707,2534438,0
8721,1109707,2536029,1
8722,1109707,2537699,0
8723,1109707,2553869,1
8724,1109707,2578029,0
8725,1109707,2581465,0
8726,1109707,2646538,1
8727,1109707,2646540,0
8728,1109707,2734278,0
8729,1109707,2790438,2
8730,1109707,2879391,0
8731,1109707,2907410,0
8732,1109707,2907413,0
8733,1109707,2975673,0
8734,1109707,3035396,2
8735,1109707,3037786,0
8736,1109707,3037788,2
8737,1109707,3039462,1
8738,1109707,3039465,2
8739,1109707,3039466,2
8740,1109707,3160613,2
8741,1109707,3161726,2
8742,1109707,3325862,0
8743,1109707,3325864,0
8744,1109707,3325866,2
8745,1109707,3398421,0
8746,1109707,3420489,0
8747,1109707,3490347,2
8748,1109707,353765,1
8749,1109707,3537695,0
8750,1109707,353771,1
8751,1109707,353772,0
8752,1109707,3613137,0
8753,1109707,3644753,0
8754,1109707,3645097,2
8755,1109707,3676846,2
8756,1109707,3677520,2
8757,1109707,3708633,0
8758,1109707,3709276,0
8759,1109707,3709279,0
8760,1109707,3726024,0
8761,1109707,3731699,2
8762,1109707,3752034,0
8763,1109707,3876236,0
8764,1109707,3884151,0
8765,1109707,3982977,2
8766,1109707,4018467,0
8767,1109707,4044432,2
8768,1109707,4053835,0
8769,1109707,4088156,0
8770,1109707,4088161,0
8771,1109707,4099609,2
8772,1109707,4122615,2
8773,1109707,4122618,2
8774,1109707,4122619,0
8775,1109707,4133177,2
8776,1109707,4236627,2
8777,1109707,4236630,0
8778,1109707,4269107,0
8779,1109707,4285843,0
8780,1109707,4294915,2
8781,1109707,432533,1
8782,1109707,432534,2
8783,1109707,4332695,2
8784,1109707,4332698,0
8785,1109707,4345768,0
8786,1109707,4370752,2
8787,1109707,4370753,3
8788,1109707,4370756,2
8789,1109707,458597,0
8790,1109707,458599,2
8791,1109707,459375,1
8792,1109707,4709476,1
8793,1109707,4709477,1
8794,1109707,4714159,1
8795,1109707,4714162,2
8796,1109707,4772152,2
8797,1109707,4772154,0
8798,1109707,4788762,0
8799,1109707,4821700,0
8800,1109707,4867369,0
8801,1109707,4869410,0
8802,1109707,4876515,0
8803,1109707,4933627,0
8804,1109707,4933634,1
8805,1109707,4933636,2
8806,1109707,5030441,2
8807,1109707,5030442,1
8808,1109707,5030443,2
8809,1109707,5030447,2
8810,1109707,5030448,1
8811,1109707,5036148,0
8812,1109707,5036155,0
8813,1109707,5060978,0
8814,1109707,5111405,0
8815,1109707,5113116,2
8816,1109707,5121347,3
8817,1109707,5145050,2
8818,1109707,5204839,0
8819,1109707,5232985,0
8820,1109707,5237889,0
8821,1109707,5313194,0
8822,1109707,5329506,2
8823,1109707,5340015,1
8824,1109707,5340018,0
8825,1109707,5340019,1
8826,1109707,5395870,2
8827,1109707,5415865,2
8828,1109707,5418073,0
8829,1109707,54382,2
8830,1109707,5443410,2
8831,1109707,5443411,2
8832,1109707,5446117,0
8833,1109707,5484999,1
8834,1109707,5489680,0
8835,1109707,5489685,0
8836,1109707,5501511,2
8837,1109707,561628,0
8838,1109707,5628864,0
8839,1109707,5628870,2
8840,1109707,5628871,2
8841,1109707,568573,2
8842,1109707,5688650,2
8843,1109707,5708793,0
8844,1109707,5740302,0
8845,1109707,5740304,2
8846,1109707,5826551,2
8847,1109707,5835104,2
8848,1109707,5882873,0
8849,1109707,5942603,2
8850,1109707,5942607,2
8851,1109707,5947139,3
8852,1109707,5947140,2
8853,1109707,5957273,0
8854,1109707,5971128,2
8855,1109707,5971129,2
8856,1109707,5971131,1
8857,1109707,5971133,2
8858,1109707,5971134,1
8859,1109707,5973837,1
8860,1109707,6105463,1
8861,1109707,6226901,0
8862,1109707,6238285,2
8863,1109707,6238289,1
8864,1109707,6238290,1
8865,1109707,6238291,0
8866,1109707,6348567,0
8867,1109707,6360775,0
8868,1109707,6363243,0
8869,1109707,6514338,0
8870,1109707,6594554,0
8871,1109707,6648162,0
8872,1109707,6709499,0
8873,1109707,6716569,2
8874,1109707,6752975,2
8875,1109707,6752977,2
8876,1109707,6752984,1
8877,1109707,679386,2
8878,1109707,679387,2
8879,1109707,679388,1
8880,1109707,6807497,0
8881,1109707,6872195,3
8882,1109707,6899608,0
8883,1109707,6920081,0
8884,1109707,6929586,0
8885,1109707,6939055,2
8886,1109707,6941589,0
8887,1109707,6956623,0
8888,1109707,7018418,0
8889,1109707,7030352,0
8890,1109707,7082492,2
8891,1109707,7091469,0
8892,1109707,7091471,0
8893,1109707,7101696,0
8894,1109707,7126490,0
8895,1109707,7131924,0
8896,1109707,7200169,0
8897,1109707,7233616,2
8898,1109707,7241551,1
8899,1109707,7241556,0
8900,1109707,7241557,2
8901,1109707,7241559,3
8902,1109707,7241562,0
8903,1109707,7245419,2
8904,1109707,7276704,0
8905,1109707,7299963,1
8906,1109707,7342843,2
8907,1109707,7376027,0
8908,1109707,7416527,2
8909,1109707,74490,2
8910,1109707,7554889,0
8911,1109707,7554894,2
8912,1109707,7566098,0
8913,1109707,7566099,1
8914,1109707,7566100,0
8915,1109707,7566102,2
8916,1109707,7566104,0
8917,1109707,7566105,0
8918,1109707,7589044,0
8919,1109707,766115,0
8920,1109707,7671117,3
8921,1109707,7671118,3
8922,1109707,7671120,3
8923,1109707,7671121,0
8924,1109707,7671122,0
8925,1109707,771002,2
8926,1109707,771745,2
8927,1109707,771747,0
8928,1109707,7741918,0
8929,1109707,7763795,0
8930,1109707,7782492,2
8931,1109707,785762,1
8932,1109707,785765,0
8933,1109707,785769,0
8934,1109707,7898218,0
8935,1109707,7926278,0
8936,1109707,7933992,0
8937,1109707,7940355,2
8938,1109707,7956354,0
8939,1109707,7979662,2
8940,1109707,7979664,2
8941,1109707,7979665,0
8942,1109707,8008033,1
8943,1109707,8027667,0
8944,1109707,8030751,0
8945,1109707,8052522,0
8946,1109707,8165490,2
8947,1109707,8165491,2
8948,1109707,8165492,2
8949,1109707,8165495,1
8950,1109707,8165497,2
8951,1109707,8281341,0
8952,1109707,8281345,0
8953,1109707,8363276,2
8954,1109707,8363277,0
8955,1109707,8363278,0
8956,1109707,8363279,2
8957,1109707,8363280,1
8958,1109707,8363281,1
8959,1109707,8411157,2
8960,1109707,8411158,0
8961,1109707,8411159,0
8962,1109707,8428967,0
8963,1109707,8447187,1
8964,1109707,8523906,0
8965,1109707,8552235,2
8966,1109707,8564593,2
8967,1109707,8582337,0
8968,1109707,8669895,2
8969,1109707,8679294,0
8970,1109707,8679295,0
8971,1109707,8683978,1
8972,1109707,8691947,0
8973,1109707,8695932,0
8974,1109707,8697725,0
8975,1109707,8718028,0
8976,1109707,8746672,2
8977,1109707,8746678,0
8978,1110678,1002518,0
8979,1110678,1016655,0
8980,1110678,102378,0
8981,1110678,1024538,0
8982,1110678,1027020,1
8983,1110678,1036124,0
8984,1110678,1067564,0
8985,1110678,1071683,1
8986,1110678,1077029,0
8987,1110678,1081900,0
8988,1110678,1087061,0
8989,1110678,1101829,0
8990,1110678,1106957,1
8991,1110678,1108819,0
8992,1110678,114448,0
8993,1110678,1160091,0
8994,1110678,1180481,0
8995,1110678,1191773,1
8996,1110678,1197953,0
8997,1110678,1202499,0
8998,1110678,1204310,1
8999,1110678,1204318,1
9000,1110678,1205953,0
9001,1110678,1227100,0
9002,1110678,1273674,1
9003,1110678,1273677,1
9004,1110678,1281433,0
9005,1110678,1327784,1
9006,1110678,133955,1
9007,1110678,1352494,0
9008,1110678,1368626,0
9009,1110678,1368628,0
9010,1110678,1369019,0
9011,1110678,1372786,0
9012,1110678,1393948,0
9013,1110678,1407079,1
9014,1110678,1450930,0
9015,1110678,1450932,0
9016,1110678,1450933,0
9017,1110678,1477727,0
9018,1110678,1548224,0
9019,1110678,1555304,1
9020,1110678,1562519,0
9021,1110678,1590930,0
9022,1110678,168128,0
9023,1110678,1710934,0
9024,1110678,1710937,0
9025,1110678,1710941,1
9026,1110678,1855952,1
9027,1110678,1861691,0
9028,1110678,1896414,0
9029,1110678,1902017,1
9030,1110678,19778,0
9031,1110678,2041759,1
9032,1110678,2096160,0
9033,1110678,2126363,1
9034,1110678,2138652,0
9035,1110678,2288519,0
9036,1110678,2336042,0
9037,1110678,2379087,0
9038,1110678,2595556,1
9039,1110678,2635264,0
9040,1110678,2713703,2
9041,1110678,2713704,1
9042,1110678,2713705,0
9043,1110678,2713707,1
9044,1110678,2713708,0
9045,1110678,2713709,2
9046,1110678,2713710,1
9047,1110678,2713711,1
9048,1110678,2714688,1
9049,1110678,27382,0
9050,1110678,2856365,0
9051,1110678,2918409,1
9052,1110678,2918410,0
9053,1110678,2993217,1
9054,1110678,3077416,0
9055,1110678,3087485,1
9056,1110678,3185509,1
9057,1110678,3195542,1
9058,1110678,3201281,1
9059,1110678,3249757,0
9060,1110678,3409858,0
9061,1110678,3449699,0
9062,1110678,3489883,0
9063,1110678,358450,1
9064,1110678,3625939,1
9065,1110678,3719134,1
9066,1110678,3720891,0
9067,1110678,3854406,0
9068,1110678,3858619,0
9069,1110678,3898227,1
9070,1110678,3918590,0
9071,1110678,3933533,0
9072,1110678,3999176,1
9073,1110678,4007919,0
9074,1110678,414148,1
9075,1110678,4161766,1
9076,1110678,4239720,0
9077,1110678,4297749,0
9078,1110678,4517438,0
9079,1110678,4517440,1
9080,1110678,4562233,0
9081,1110678,4562240,0
9082,1110678,4635461,0
9083,1110678,466622,1
9084,1110678,4671169,1
9085,1110678,4686319,1
9086,1110678,4706124,0
9087,1110678,4729747,0
9088,1110678,5043454,0
9089,1110678,5186739,0
9090,1110678,5223835,1
9091,1110678,5260903,1
9092,1110678,5307325,0
9093,1110678,5326298,0
9094,1110678,539177,1
9095,1110678,548296,0
9096,1110678,5510586,1
9097,1110678,5683838,0
9098,1110678,5719597,1
9099,1110678,5719602,1
9100,1110678,5755316,0
9101,1110678,5761934,0
9102,1110678,5843313,1
9103,1110678,5843314,1
9104,1110678,5915945,1
9105,1110678,6028890,1
9106,1110678,6087414,0
9107,1110678,61634,0
9108,1110678,6293499,1
9109,1110678,6315301,0
9110,1110678,6383531,0
9111,1110678,6433850,1
9112,1110678,6477142,0
9113,1110678,6503203,0
9114,1110678,6512116,0
9115,1110678,6530306,0
9116,1110678,6632692,1
9117,1110678,6704692,1
9118,1110678,6704694,1
9119,1110678,6717765,1
9120,1110678,673551,0
9121,1110678,6852020,1
9122,1110678,6852025,0
9123,1110678,6886850,1
9124,1110678,6936475,0
9125,1110678,6936478,0
9126,1110678,6991651,0
9127,1110678,7139329,0
9128,1110678,7139336,0
9129,1110678,7142094,0
9130,1110678,7174419,0
9131,1110678,7229573,0
9132,1110678,7238156,1
9133,1110678,7248734,0
9134,1110678,7415114,1
9135,1110678,741943,1
9136,1110678,7449481,1
9137,1110678,7487380,1
9138,1110678,7643065,0
9139,1110678,7671271,0
9140,1110678,7671273,0
9141,1110678,7671274,1
9142,1110678,7738543,0
9143,1110678,7743732,1
9144,1110678,7781589,0
9145,1110678,7788848,0
9146,1110678,7822741,0
9147,1110678,7822742,1
9148,1110678,7822744,1
9149,1110678,7833464,1
9150,1110678,7841617,0
9151,1110678,7896534,0
9152,1110678,7896539,0
9153,1110678,7896540,0
9154,1110678,7896541,0
9155,1110678,7898379,0
9156,1110678,7920888,0
9157,1110678,7920889,0
9158,1110678,7961176,0
9159,1110678,7972758,0
9160,1110678,7974817,0
9161,1110678,8055252,1
9162,1110678,8087022,0
9163,1110678,8092357,1
9164,1110678,8094334,1
9165,1110678,8155905,0
9166,1110678,8155907,0
9167,1110678,8155909,0
9168,1110678,8155910,1
9169,1110678,8155912,2
9170,1110678,8155913,2
9171,1110678,8155914,1
9172,1110678,8167717,0
9173,1110678,8315653,1
9174,1110678,8315658,1
9175,1110678,8319126,1
9176,1110678,8378139,1
9177,1110678,8423569,0
9178,1110678,8483627,0
9179,1110678,851013,0
9180,1110678,8541271,1
9181,1110678,8548686,0
9182,1110678,8622463,0
9183,1110678,8627464,0
9184,1110678,8678364,1
9185,1110678,8721410,0
9186,1110678,8746161,0
9187,1110678,966424,0
9188,1113256,1085169,0
9189,1113256,1169289,0
9190,1113256,1348118,0
9191,1113256,1407863,1
9192,1113256,1407864,1
9193,1113256,1407866,1
9194,1113256,1407867,1
9195,1113256,1407868,1
9196,1113256,1407869,0
9197,1113256,1407871,1
9198,1113256,1420292,0
9199,1113256,1512281,0
9200,1113256,1512282,0
9201,1113256,1561315,0
9202,1113256,1649973,0
9203,1113256,1669121,0
9204,1113256,1821599,0
9205,1113256,1939764,0
9206,1113256,1976014,0
9207,1113256,2050835,0
9208,1113256,2067392,0
9209,1113256,2067393,1
9210,1113256,2067395,1
9211,1113256,2133268,0
9212,1113256,2166870,0
9213,1113256,2166871,0
9214,1113256,2179300,0
9215,1113256,2233414,0
9216,1113256,2321033,1
9217,1113256,2321035,0
9218,1113256,2321036,1
9219,1113256,2321037,0
9220,1113256,2321039,1
9221,1113256,2391485,0
9222,1113256,2483934,0
9223,1113256,250059,0
9224,1113256,2550312,0
9225,1113256,2550320,0
9226,1113256,2615026,0
9227,1113256,2615027,0
9228,1113256,2615029,0
9229,1113256,2615030,0
9230,1113256,2667029,0
9231,1113256,2713310,1
9232,1113256,2713311,1
9233,1113256,2713314,0
9234,1113256,2757311,0
9235,1113256,2757314,0
9236,1113256,2792600,0
9237,1113256,2841122,0
9238,1113256,2967406,0
9239,1113256,3059697,0
9240,1113256,3074374,0
9241,1113256,3137929,0
9242,1113256,3198469,0
9243,1113256,3263257,0
9244,1113256,3263258,0
9245,1113256,3427295,0
9246,1113256,3427300,0
9247,1113256,3522819,0
9248,1113256,3539362,0
9249,1113256,3539364,0
9250,1113256,3539365,0
9251,1113256,3539366,0
9252,1113256,3539368,0
9253,1113256,3611458,0
9254,1113256,361360,0
9255,1113256,3828437,0
9256,1113256,3828444,0
9257,1113256,3914040,0
9258,1113256,3976056,0
9259,1113256,3976057,0
9260,1113256,3976058,0
9261,1113256,3976059,0
9262,1113256,3976060,0
9263,1113256,3976064,0
9264,1113256,4000525,0
9265,1113256,4037104,0
9266,1113256,4066179,0
9267,1113256,4351507,0
9268,1113256,4456780,0
9269,1113256,4566036,0
9270,1113256,4687140,0
9271,1113256,4689495,0
9272,1113256,4689499,0
9273,1113256,4718738,0
9274,1113256,4769122,0
9275,1113256,4867267,0
9276,1113256,4951381,0
9277,1113256,511824,0
9278,1113256,5153406,0
9279,1113256,5236651,0
9280,1113256,5253015,0
9281,1113256,5295502,0
9282,1113256,5347130,0
9283,1113256,5365817,1
9284,1113256,5365819,1
9285,1113256,5365821,0
9286,1113256,5382844,0
9287,1113256,5396746,0
9288,1113256,5723303,0
9289,1113256,5723305,0
9290,1113256,5870410,0
9291,1113256,624240,0
9292,1113256,6355096,0
9293,1113256,6456003,0
9294,1113256,6661026,0
9295,1113256,6689559,0
9296,1113256,6692569,0
9297,1113256,6719823,0
9298,1113256,6760236,0
9299,1113256,6780047,0
9300,1113256,6915166,0
9301,1113256,6915168,0
9302,1113256,6915169,0
9303,1113256,6915170,1
9304,1113256,6915171,0
9305,1113256,7082877,0
9306,1113256,7250126,0
9307,1113256,730501,0
9308,1113256,7338760,0
9309,1113256,7503007,0
9310,1113256,7504592,0
9311,1113256,7535834,0
9312,1113256,7557213,0
9313,1113256,7561111,3
9314,1113256,7561113,3
9315,1113256,7561114,3
9316,1113256,7561115,3
9317,1113256,7561116,2
9318,1113256,7561117,2
9319,1113256,7561118,2
9320,1113256,7561120,3
9321,1113256,7594310,0
9322,1113256,7770234,0
9323,1113256,7843127,0
9324,1113256,7843128,0
9325,1113256,7843129,1
9326,1113256,7843131,0
9327,1113256,7843132,1
9328,1113256,7843133,0
9329,1113256,8084711,0
9330,1113256,8130528,2
9331,1113256,8130529,2
9332,1113256,8130530,3
9333,1113256,8130531,0
9334,1113256,8130532,0
9335,1113256,8130535,3
9336,1113256,8148866,0
9337,1113256,8226472,0
9338,1113256,8279262,0
9339,1113256,848877,0
9340,1113256,8644102,0
9341,1113256,8664393,0
9342,1115210,1049525,0
9343,1115210,1081361,0
9344,1115210,1097228,0
9345,1115210,1139086,0
9346,1115210,1139091,0
9347,1115210,1245904,0
9348,1115210,1269658,0
9349,1115210,1278134,0
9350,1115210,1419213,0
9351,1115210,1551022,0
9352,1115210,1592599,0
9353,1115210,1642869,0
9354,1115210,1679894,0
9355,1115210,1727810,0
9356,1115210,180636,0
9357,1115210,1809743,0
9358,1115210,1894190,0
9359,1115210,1930297,0
9360,1115210,1930304,0
9361,1115210,1980288,0
9362,1115210,2067056,0
9363,1115210,20790,0
9364,1115210,212128,0
9365,1115210,2168222,0
9366,1115210,2168224,0
9367,1115210,2178074,0
9368,1115210,2216595,0
9369,1115210,2237161,0
9370,1115210,2270090,0
9371,1115210,2317313,0
9372,1115210,2393206,0
9373,1115210,2393211,0
9374,1115210,239983,0
9375,1115210,246638,0
9376,1115210,2501063,0
9377,1115210,2539933,0
9378,1115210,2539934,0
9379,1115210,2689490,0
9380,1115210,2690664,0
9381,1115210,2699375,0
9382,1115210,2739193,0
9383,1115210,2765982,0
9384,1115210,2765989,0
9385,1115210,2772827,0
9386,1115210,2844989,0
9387,1115210,2864040,0
9388,1115210,2888217,0
9389,1115210,2990590,0
9390,1115210,3031185,0
9391,1115210,3031186,0
9392,1115210,3031187,0
9393,1115210,3031188,0
9394,1115210,3031191,0
9395,1115210,3031193,0
9396,1115210,3043390,0
9397,1115210,3090280,0
9398,1115210,3232431,0
9399,1115210,3233393,0
9400,1115210,3286095,0
9401,1115210,3326679,0
9402,1115210,3363993,0
9403,1115210,3464701,0
9404,1115210,3525807,0
9405,1115210,3611458,0
9406,1115210,3631632,0
9407,1115210,3676753,0
9408,1115210,3689359,1
9409,1115210,3689362,1
9410,1115210,3793694,0
9411,1115210,3812557,0
9412,1115210,409739,0
9413,1115210,4189777,0
9414,1115210,4267676,0
9415,1115210,4331579,0
9416,1115210,4422043,0
9417,1115210,4439069,0
9418,1115210,4450403,0
9419,1115210,4450407,0
9420,1115210,4478211,0
9421,1115210,4478819,0
9422,1115210,4479528,0
9423,1115210,4606434,0
9424,1115210,4614411,0
9425,1115210,4619534,0
9426,1115210,4652854,0
9427,1115210,4671346,0
9428,1115210,4781712,1
9429,1115210,4791665,0
9430,1115210,4807140,0
9431,1115210,4920014,0
9432,1115210,5003691,0
9433,1115210,5074004,0
9434,1115210,5100430,0
9435,1115210,5226070,0
9436,1115210,5337250,0
9437,1115210,5363963,0
9438,1115210,5395874,0
9439,1115210,5456915,0
9440,1115210,5547291,0
9441,1115210,5547292,0
9442,1115210,5547293,0
9443,1115210,5547294,0
9444,1115210,5547295,0
9445,1115210,5547297,0
9446,1115210,5547299,0
9447,1115210,5558549,0
9448,1115210,5629228,0
9449,1115210,5769768,2
9450,1115210,5769775,0
9451,1115210,5799267,0
9452,1115210,5799268,0
9453,1115210,5799270,0
9454,1115210,585046,0
9455,1115210,5896446,0
9456,1115210,5903116,0
9457,1115210,5903117,0
9458,1115210,5965542,0
9459,1115210,602916,0
9460,1115210,6037471,0
9461,1115210,6518452,0
9462,1115210,6624265,0
9463,1115210,6690339,0
9464,1115210,6773575,0
9465,1115210,6786951,0
9466,1115210,6797768,0
9467,1115210,6953747,0
9468,1115210,6968107,0
9469,1115210,6968110,0
9470,1115210,7070335,0
9471,1115210,7082211,0
9472,1115210,7126100,0
9473,1115210,7188543,0
9474,1115210,7188546,0
9475,1115210,7189920,0
9476,1115210,7245423,0
9477,1115210,7305409,0
9478,1115210,7416526,0
9479,1115210,7440357,0
9480,1115210,7440358,0
9481,1115210,7440360,0
9482,1115210,7440361,0
9483,1115210,7440363,0
9484,1115210,7440364,0
9485,1115210,7440365,0
9486,1115210,7440366,0
9487,1115210,7463699,0
9488,1115210,7463700,0
9489,1115210,7487597,0
9490,1115210,7487600,0
9491,1115210,7487601,0
9492,1115210,7523059,0
9493,1115210,7523920,0
9494,1115210,7616480,0
9495,1115210,7628774,0
9496,1115210,7707770,0
9497,1115210,7725093,0
9498,1115210,7728854,0
9499,1115210,7941238,0
9500,1115210,8111878,1
9501,1115210,8111879,3
9502,1115210,8111880,0
9503,1115210,8111881,0
9504,1115210,8111882,1
9505,1115210,8111883,0
9506,1115210,8111884,1
9507,1115210,8111885,1
9508,1115210,8111886,2
9509,1115210,8111887,1
9510,1115210,8114699,0
9511,1115210,8114701,0
9512,1115210,8114702,0
9513,1115210,8119266,0
9514,1115210,8156749,0
9515,1115210,8179769,0
9516,1115210,8237860,0
9517,1115210,8237862,0
9518,1115210,8237863,0
9519,1115210,8237864,0
9520,1115210,8237866,0
9521,1115210,8253251,0
9522,1115210,8280517,0
9523,1115210,8390254,0
9524,1115210,840008,0
9525,1115210,840010,0
9526,1115210,840012,0
9527,1115210,845820,0
9528,1115210,845823,0
9529,1115210,845826,0
9530,1115210,845827,0
9531,1115210,845828,0
9532,1115210,8640384,0
9533,1115210,8723540,0
9534,1115210,8768846,0
9535,1115210,8768954,0
9536,1115210,8787715,0
9537,1115210,884407,0
9538,1115210,899008,0
9539,1115210,913458,0
9540,1115210,924183,0
9541,1116380,1012460,0
9542,1116380,1143554,0
9543,1116380,1210414,0
9544,1116380,1221557,0
9545,1116380,1231712,0
9546,1116380,1238733,0
9547,1116380,1242069,0
9548,1116380,1242073,0
9549,1116380,1291050,0
9550,1116380,1291053,0
9551,1116380,1296866,0
9552,1116380,1329657,0
9553,1116380,1413686,0
9554,1116380,1422756,0
9555,1116380,1422757,0
9556,1116380,1422760,0
9557,1116380,1422761,0
9558,1116380,1512309,0
9559,1116380,1537442,0
9560,1116380,1537444,0
9561,1116380,1537447,1
9562,1116380,1537448,0
9563,1116380,1547038,0
9564,1116380,1584126,0
9565,1116380,1635673,0
9566,1116380,1642654,0
9567,1116380,1645711,0
9568,1116380,1645713,0
9569,1116380,1682893,0
9570,1116380,1684330,0
9571,1116380,1747909,0
9572,1116380,1757185,0
9573,1116380,186248,0
9574,1116380,1883473,0
9575,1116380,1907968,0
9576,1116380,1913497,0
9577,1116380,2122541,0
9578,1116380,2148885,0
9579,1116380,2187939,0
9580,1116380,2198033,0
9581,1116380,2288225,0
9582,1116380,2302566,0
9583,1116380,2302568,0
9584,1116380,2302570,0
9585,1116380,2308494,0
9586,1116380,2313729,0
9587,1116380,2317313,0
9588,1116380,2379432,0
9589,1116380,2385269,0
9590,1116380,2411391,0
9591,1116380,2489247,0
9592,1116380,2522731,0
9593,1116380,2552077,0
9594,1116380,2557536,0
9595,1116380,2557541,0
9596,1116380,2617864,0
9597,1116380,2626979,0
9598,1116380,2626982,0
9599,1116380,2808195,0
9600,1116380,283258,0
9601,1116380,283259,1
9602,1116380,283261,1
9603,1116380,283262,1
9604,1116380,283263,0
9605,1116380,283265,0
9606,1116380,283266,0
9607,1116380,283267,3
9608,1116380,2960678,1
9609,1116380,3104314,0
9610,1116380,3104315,0
9611,1116380,3104317,0
9612,1116380,3104321,0
9613,1116380,3148865,0
9614,1116380,3189589,0
9615,1116380,3456111,0
9616,1116380,3456115,0
9617,1116380,3514274,0
9618,1116380,3588232,0
9619,1116380,3588234,2
9620,1116380,3588235,0
9621,1116380,3588236,0
9622,1116380,3680690,0
9623,1116380,3763749,0
9624,1116380,3891393,0
9625,1116380,4029024,0
9626,1116380,4118339,0
9627,1116380,432193,0
9628,1116380,444966,0
9629,1116380,444967,0
9630,1116380,444968,0
9631,1116380,444969,0
9632,1116380,444971,0
9633,1116380,444974,0
9634,1116380,444975,0
9635,1116380,4502576,0
9636,1116380,471649,0
9637,1116380,4777951,0
9638,1116380,479104,0
9639,1116380,4794710,0
9640,1116380,4819831,0
9641,1116380,4874553,0
9642,1116380,4946341,0
9643,1116380,4999492,0
9644,1116380,5104772,0
9645,1116380,5104773,0
9646,1116380,5104774,0
9647,1116380,5104775,0
9648,1116380,5104779,0
9649,1116380,5106105,0
9650,1116380,5140713,0
9651,1116380,521336,0
9652,1116380,521337,0
9653,1116380,521341,1
9654,1116380,521345,1
9655,1116380,5234514,0
9656,1116380,5270054,0
9657,1116380,5290606,0
9658,1116380,530340,0
9659,1116380,5316051,0
9660,1116380,5332376,0
9661,1116380,5395322,0
9662,1116380,5406796,0
9663,1116380,5419991,0
9664,1116380,5518518,0
9665,1116380,5654382,0
9666,1116380,568198,0
9667,1116380,5728322,0
9668,1116380,5752652,2
9669,1116380,5752653,0
9670,1116380,5752656,0
9671,1116380,5752658,0
9672,1116380,5752659,0
9673,1116380,5788926,0
9674,1116380,594061,0
9675,1116380,6136688,0
9676,1116380,6198775,0
9677,1116380,6198777,0
9678,1116380,6227357,0
9679,1116380,6256091,0
9680,1116380,6256097,0
9681,1116380,6266600,0
9682,1116380,6303581,0
9683,1116380,631532,0
9684,1116380,631533,0
9685,1116380,6405369,0
9686,1116380,6431022,0
9687,1116380,6546044,0
9688,1116380,6777677,0
